Id,Temperature (K),Pressure (kPa),N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
f26443cd3f154e30806020e6d0ca6aa7,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.034777588923201,O,Solvent,0.9652224110767988,0.63,0.0085,10.1016/j.fluid.2015.08.035
a47e067a1dfe4c0b9a8907b8cf2050c1,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0430972812710631,O,Solvent,0.9569027187289368,0.608,0.0085,10.1016/j.fluid.2015.08.035
73dc4b7ce4a04515903701643cfba4a9,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.587,0.009,10.1016/j.fluid.2015.08.035
584a1b78523f4d6bbca4ac7d4c1dc4b8,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0593136902625013,O,Solvent,0.9406863097374986,0.573,0.009,10.1016/j.fluid.2015.08.035
cd52253a0d3240a88ce7704762003d2e,298.15,101.0,2,O,Solvent,0.9997838628374468,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0002161371625531,1.023,0.0005,10.1016/j.fluid.2009.02.007
5e153241119b4bd0b56c24aa911bcd85,298.15,101.0,2,O,Solvent,0.9995984196065388,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0004015803934611,0.994,0.0005,10.1016/j.fluid.2009.02.007
b6008e678fe64c5b8cc9356615e4f4be,298.15,101.0,2,O,Solvent,0.9993356761641669,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.000664323835833,0.987,0.0005,10.1016/j.fluid.2009.02.007
025342939b594135ae6c24cf769a4869,298.15,101.0,2,O,Solvent,0.9991899671055068,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.000810032894493,0.956,0.001,10.1016/j.fluid.2009.02.007
e5e647e44fb243509cd515ab6c853cc5,298.15,101.0,2,O,Solvent,0.9988267789400356,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0011732210599643,0.952,0.001,10.1016/j.fluid.2009.02.007
0f88945c4ee2494fac7997aaff527b83,298.15,101.0,2,O,Solvent,0.998462058705198,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.001537941294802,0.862,0.0035,10.1016/j.fluid.2009.02.007
ddb8edcc539642d0b709664afe64913f,298.15,101.0,2,O,Solvent,0.9980976047273286,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0019023952726714,0.854,0.0035,10.1016/j.fluid.2009.02.007
4939d78682c042efa68b3946ae3fd3f3,298.15,101.0,2,O,Solvent,0.9970738909627168,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0029261090372833,0.825,0.0045,10.1016/j.fluid.2009.02.007
4574ebdf5568455c98357c9bc8649438,298.15,101.0,2,O,Solvent,0.9962167371357904,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0037832628642096,0.804,0.005,10.1016/j.fluid.2009.02.007
f6d63f29bc4f47aab06c7ebfd2843bd7,298.15,101.0,2,O,Solvent,0.9951683285756728,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0048316714243272,0.749,0.0065,10.1016/j.fluid.2009.02.007
d50da7b62b5f4949a16fbd3c83ae484e,298.15,101.0,2,O,Solvent,0.9941185635453532,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0058814364546465,0.699,0.0075,10.1016/j.fluid.2009.02.007
59ce58e6868549aea9edf9b3afbd5318,298.15,101.0,2,O,Solvent,0.9923005415938858,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0076994584061141,0.677,0.008,10.1016/j.fluid.2009.02.007
59e09f29f07540b78c34067e4a80b012,298.15,101.0,2,O,Solvent,0.9904891570204684,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0095108429795315,0.648,0.009,10.1016/j.fluid.2009.02.007
3391b26175954f57822440c0e92f2016,298.15,101.0,2,O,Solvent,0.9886456332339408,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0113543667660589,0.619,0.0095,10.1016/j.fluid.2009.02.007
324a97a8ef4b4a4fb273352c48c39fd0,298.15,101.0,2,O,Solvent,0.9871371256319522,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0128628743680477,0.575,0.0105,10.1016/j.fluid.2009.02.007
257fe304446d4a859244c459b1391e3f,298.15,101.0,2,O,Solvent,0.9834834913208093,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0165165086791906,0.523,0.012,10.1016/j.fluid.2009.02.007
ec220716500e4193859a0df978ed86aa,298.15,101.0,2,O,Solvent,0.9772484795729518,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0227515204270482,0.462,0.0135,10.1016/j.fluid.2009.02.007
80005b595e944705ac8ac3c78e1d091a,298.15,101.0,2,O,Solvent,0.9641176079283,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0358823920716999,0.392,0.015,10.1016/j.fluid.2009.02.007
18d15a1fccba404f851408becf34fa74,298.15,101.0,2,O,Solvent,0.9998450922137936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0001549077862064,0.973,0.0005,10.1016/j.fluid.2009.02.007
e8f0dd709a3f4417adf282e4d0e06ac3,298.15,101.0,2,O,Solvent,0.9996668275469944,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0003331724530056,0.957,0.001,10.1016/j.fluid.2009.02.007
41a5d52089f54f6a8e7b094b1259b32b,298.15,101.0,2,O,Solvent,0.9994886264352936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0005113735647064,0.937,0.0015,10.1016/j.fluid.2009.02.007
07d3ef8d8ccb48e9ad7caed6b1a7ab2a,298.15,101.0,2,O,Solvent,0.9993230823457304,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0006769176542696,0.921,0.002,10.1016/j.fluid.2009.02.007
12481c284d834d4bb20c0fad70f3f713,298.15,101.0,2,O,Solvent,0.9989741799197778,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0010258200802221,0.871,0.003,10.1016/j.fluid.2009.02.007
