Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,Density Value (g / ml),Density Uncertainty (g / ml),Source
770ecae3d46e46b292094f5ebcf86430,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.756,,CCCCCCC,Solvent,0.244,,,,,,0.7875000000000002,0.00015000000000000004,10.1021/je3011979
3128386164f4402fba1368ad5c34fd0c,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8074,,CCCCCCC,Solvent,0.1926,,,,,,0.7995000000000002,0.00015000000000000004,10.1021/je3011979
89d2ba3fa18d45958d07169364997d07,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.856,,CCCCCCC,Solvent,0.14400000000000002,,,,,,0.8112000000000003,0.00015000000000000004,10.1021/je3011979
85ccd9fe20e945489e84e43eeca0f49b,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9097,,CCCCCCC,Solvent,0.09030000000000005,,,,,,0.8247000000000002,0.00020000000000000006,10.1021/je3011979
02098eb7aad846b994e94d24c50f81e6,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9638,,CCCCCCC,Solvent,0.03620000000000001,,,,,,0.8387000000000002,0.00020000000000000006,10.1021/je3011979
e7002abb597f4b59a1dfc9706968a296,328.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,,,,,,,,,,0.8483000000000002,0.00010000000000000003,10.1021/je3011979
7abec516afbe4bfeaec583d8936aed99,318.15,101.0,Liquid,1,CCCCCCC,Solvent,1.0,,,,,,,,,,0.6621000000000001,0.00015000000000000004,10.1021/je3011979
cdfa9c8e14a24132a359bc626410b1a9,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0291,,CCCCCCC,Solvent,0.9709,,,,,,0.6661000000000001,0.00015000000000000004,10.1021/je3011979
c7849991b8b743a685ee68e3cb73130b,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0843,,CCCCCCC,Solvent,0.9157,,,,,,0.6739000000000002,0.00015000000000000004,10.1021/je3011979
5f464e50cb54447fa133cd75040c8b07,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1595,,CCCCCCC,Solvent,0.8405,,,,,,0.6851000000000002,0.00015000000000000004,10.1021/je3011979
b8788123456d46ecb530ad75e64d817a,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.23,,CCCCCCC,Solvent,0.77,,,,,,0.6963000000000001,0.00015000000000000004,10.1021/je3011979
7394f078c03e4e31b3e6eff9dbf588fb,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2972,,CCCCCCC,Solvent,0.7028,,,,,,0.7073000000000002,0.00015000000000000004,10.1021/je3011979
51b5660c1d814c1cbad83c56aeb93523,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3638,,CCCCCCC,Solvent,0.6362,,,,,,0.7188000000000001,0.00015000000000000004,10.1021/je3011979
0b243e70ed044e55b3a5bc92601221ed,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4295,,CCCCCCC,Solvent,0.5705,,,,,,0.7308000000000001,0.00015000000000000004,10.1021/je3011979
b14b26ad37b144ebac6d9645c53545f9,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4902,,CCCCCCC,Solvent,0.5098,,,,,,0.7423000000000002,0.00015000000000000004,10.1021/je3011979
9940ac9a51ba4215b78b218a647bec42,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.553,,CCCCCCC,Solvent,0.44699999999999995,,,,,,0.7546000000000002,0.00015000000000000004,10.1021/je3011979
6d261e1a3aaf4630862a634390b1fafb,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6057,,CCCCCCC,Solvent,0.3943,,,,,,0.7654000000000002,0.00015000000000000004,10.1021/je3011979
865c4d364f3a4e848251bc60ebcad761,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6734,,CCCCCCC,Solvent,0.3266,,,,,,0.7798000000000002,0.00015000000000000004,10.1021/je3011979
72598a10aaa04ce9a1abc2851ec2a82e,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.726,,CCCCCCC,Solvent,0.274,,,,,,0.7914000000000002,0.00015000000000000004,10.1021/je3011979
278949498c244f0181687854145f3bc1,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7727,,CCCCCCC,Solvent,0.22729999999999995,,,,,,0.8021000000000003,0.00015000000000000004,10.1021/je3011979
4e91f387205d4850b0683b2e1920b3e6,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7949,,CCCCCCC,Solvent,0.20509999999999995,,,,,,0.8077000000000002,0.00015000000000000004,10.1021/je3011979
78b5b627d1004d7398e6011eddd719b6,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8645,,CCCCCCC,Solvent,0.13549999999999995,,,,,,0.8244000000000001,0.00015000000000000004,10.1021/je3011979
ea7dddfc27be473d8b5c92873e3a3a85,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9242,,CCCCCCC,Solvent,0.07579999999999998,,,,,,0.8393000000000002,0.00020000000000000006,10.1021/je3011979
655efee3f1ec4b7592bba94f68cf89bd,318.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,,,,,,,,,,0.8598000000000001,0.00010000000000000003,10.1021/je3011979
2c64b40f44a349aca2c94d7767bf91d5,298.15,101.0,Liquid,1,CCCCCCC,Solvent,1.0,,,,,,,,,,0.6795000000000002,0.00015000000000000004,10.1021/je3011979
58a5cb8734b54357a775cda11b3005e2,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0149,,CCCCCCC,Solvent,0.9851,,,,,,0.6818000000000001,0.00015000000000000004,10.1021/je3011979
843d71daaa2d410b813af232c68622ea,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0308,,CCCCCCC,Solvent,0.9692,,,,,,0.6840000000000002,0.00015000000000000004,10.1021/je3011979
b9ebb1ea754a4467a178c7534e41eeac,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0953,,CCCCCCC,Solvent,0.9047000000000001,,,,,,0.6935000000000001,0.00015000000000000004,10.1021/je3011979
16282075d5d74b10aaa0530a25d20dec,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.168,,CCCCCCC,Solvent,0.832,,,,,,0.7048000000000001,0.00015000000000000004,10.1021/je3011979
354d8d7c57c443b88fe8afb6165ade50,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2358,,CCCCCCC,Solvent,0.7642,,,,,,0.7158000000000001,0.00015000000000000004,10.1021/je3011979
e161eefe28024492a96ece8115d1e3f1,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3084,,CCCCCCC,Solvent,0.6916,,,,,,0.7282000000000002,0.00015000000000000004,10.1021/je3011979
04f976cfeecf44779658906eec82942a,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.375,,CCCCCCC,Solvent,0.625,,,,,,0.7402000000000002,0.00015000000000000004,10.1021/je3011979
055a4aca0d3741a9bf657bb9c0ff52e1,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4386,,CCCCCCC,Solvent,0.5614,,,,,,0.7521000000000002,0.00015000000000000004,10.1021/je3011979
e1cd79a22a8a4147bfe33256c036b76c,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5062,,CCCCCCC,Solvent,0.4938,,,,,,0.7653000000000001,0.00015000000000000004,10.1021/je3011979
8d0861e81f3a414f87587696b6a690e3,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5643,,CCCCCCC,Solvent,0.4357,,,,,,0.7772000000000002,0.00015000000000000004,10.1021/je3011979
c78989c7e9954b188b9071718192886e,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6488,,CCCCCCC,Solvent,0.35119999999999996,,,,,,0.7952000000000002,0.00015000000000000004,10.1021/je3011979
71ea4871cb1648bfb5e621c1a9d08fcb,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6684,,CCCCCCC,Solvent,0.3316,,,,,,0.7995000000000002,0.00015000000000000004,10.1021/je3011979
8ed4b1d4429948c1a66bb45cb040a4fd,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7446,,CCCCCCC,Solvent,0.25539999999999996,,,,,,0.8169000000000002,0.00015000000000000004,10.1021/je3011979
22a5a278e1e74f18b6495122aafa6379,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.793,,CCCCCCC,Solvent,0.20699999999999996,,,,,,0.8284000000000001,0.00015000000000000004,10.1021/je3011979
6ed65755d3ff4c8aa806ff0f287ae533,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8688,,CCCCCCC,Solvent,0.13119999999999998,,,,,,0.8473000000000002,0.00020000000000000006,10.1021/je3011979
38649f3a0f164f47bb4988f60487926e,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.91,,CCCCCCC,Solvent,0.08999999999999997,,,,,,0.8580000000000002,0.00020000000000000006,10.1021/je3011979
6bb549cdbfc247939ce1cfe8010bc563,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9508,,CCCCCCC,Solvent,0.04920000000000002,,,,,,0.8688000000000001,0.00020000000000000006,10.1021/je3011979
eba4a013021c47fb99876b2115673c11,298.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,,,,,,,,,,0.8825000000000002,0.00010000000000000003,10.1021/je3011979
a56f0a5f83a64939b8789700c95a39d5,291.15,101.0,Liquid,1,CCCCCCC,Solvent,1.0,,,,,,,,,,0.6853000000000001,0.00015000000000000004,10.1021/je3011979
adb915bfd1b8422b989b241c6d590027,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0086,,CCCCCCC,Solvent,0.9914,,,,,,0.6866000000000002,0.00015000000000000004,10.1021/je3011979
5c668bc3ad5c45f088481b2c1810e2c2,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.032,,CCCCCCC,Solvent,0.968,,,,,,0.6901000000000002,0.00015000000000000004,10.1021/je3011979
d42aa43bdb5149bfa7126b8e2fb54c38,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0864,,CCCCCCC,Solvent,0.9136,,,,,,0.6982000000000003,0.00015000000000000004,10.1021/je3011979
a45a60bc679147fba3afd735a11c3827,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1706,,CCCCCCC,Solvent,0.8294,,,,,,0.7113000000000002,0.00015000000000000004,10.1021/je3011979
9e1a37092c9c41249a8285c52d35fbd9,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2573,,CCCCCCC,Solvent,0.7427,,,,,,0.7257000000000002,0.00015000000000000004,10.1021/je3011979
0dd2bb38c6fd4a88a1162aadf80523da,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3308,,CCCCCCC,Solvent,0.6692,,,,,,0.7386000000000001,0.00015000000000000004,10.1021/je3011979
e7091b43428b4407992fd70dedc10753,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3974,,CCCCCCC,Solvent,0.6026,,,,,,0.7509000000000001,0.00015000000000000004,10.1021/je3011979
ba6cc4936eb0494aacf1584de9d60301,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4644,,CCCCCCC,Solvent,0.5356000000000001,,,,,,0.7637000000000003,0.00015000000000000004,10.1021/je3011979
3fc932d913f740399e0c6fccedea809e,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5398,,CCCCCCC,Solvent,0.46020000000000005,,,,,,0.7789000000000001,0.00015000000000000004,10.1021/je3011979
47ff291f5885433f87652e073df568c3,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6055,,CCCCCCC,Solvent,0.39449999999999996,,,,,,0.7928000000000002,0.00015000000000000004,10.1021/je3011979
528d01be98534f6193d285fd83cd27cc,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6723,,CCCCCCC,Solvent,0.3277,,,,,,0.8074000000000001,0.00015000000000000004,10.1021/je3011979
f45321b8feb547798e60033050a19092,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7257,,CCCCCCC,Solvent,0.2743,,,,,,0.8196000000000002,0.00015000000000000004,10.1021/je3011979
687b2890ea064a9e895d927994ed21e9,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8,,CCCCCCC,Solvent,0.19999999999999996,,,,,,0.8372000000000003,0.00015000000000000004,10.1021/je3011979
9f90b6b618194132abcac667878280a1,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8457,,CCCCCCC,Solvent,0.1543,,,,,,0.8485000000000003,0.00020000000000000006,10.1021/je3011979
0f9c72d1be3f4140bb20348b90487ed1,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9057,,CCCCCCC,Solvent,0.09430000000000005,,,,,,0.8640000000000002,0.00020000000000000006,10.1021/je3011979
984e15375a7240b9b575f172a6a6e595,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9708,,CCCCCCC,Solvent,0.029200000000000004,,,,,,0.8816000000000003,0.00020000000000000006,10.1021/je3011979
e00de4529c9747eca7f8ac809006c668,291.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,,,,,,,,,,0.8896000000000003,0.00010000000000000003,10.1021/je3011979
ab26a2ecafe64c888eaaf283c1903570,328.15,101.0,Liquid,1,CCCCCCCC,Solvent,1.0,,,,,,,,,,0.6741000000000001,0.00015000000000000004,10.1021/je3011979
44a07494204b42af98cb421220f66810,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0249,,CCCCCCCC,Solvent,0.9751,,,,,,0.6767000000000002,0.00015000000000000004,10.1021/je3011979
550667a8e3574ef78724f84e5b9e1c63,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1032,,CCCCCCCC,Solvent,0.8968,,,,,,0.6854000000000001,0.00015000000000000004,10.1021/je3011979
9eae28b94466408b9f27085709cc5a9b,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1801,,CCCCCCCC,Solvent,0.8199,,,,,,0.6946000000000002,0.00015000000000000004,10.1021/je3011979
05bc5f849b9740ac8e199ea9bbe759ef,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2554,,CCCCCCCC,Solvent,0.7445999999999999,,,,,,0.7044000000000001,0.00015000000000000004,10.1021/je3011979
3db4686759dc47dcb87c8bde7f48b5cb,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3244,,CCCCCCCC,Solvent,0.6756,,,,,,0.7139000000000002,0.00015000000000000004,10.1021/je3011979
ef18b386ab0e4bd999f99947314e0dd5,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4,,CCCCCCCC,Solvent,0.6,,,,,,0.7250000000000002,0.00015000000000000004,10.1021/je3011979
0796714b77e34d67a87d12b1c4438a21,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4761,,CCCCCCCC,Solvent,0.5239,,,,,,0.7370000000000002,0.00015000000000000004,10.1021/je3011979
0df6f121fa02455ca4694ecf439fb128,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5341,,CCCCCCCC,Solvent,0.4659,,,,,,0.7467000000000003,0.00015000000000000004,10.1021/je3011979
fc9757abeaed4b9da3511c4b0d09bd4b,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5975,,CCCCCCCC,Solvent,0.40249999999999997,,,,,,0.7579000000000001,0.00015000000000000004,10.1021/je3011979
cfe450de50a94239a728cb1083cda6af,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6603,,CCCCCCCC,Solvent,0.3397,,,,,,0.7697000000000003,0.00015000000000000004,10.1021/je3011979
2e3cc914c94c49918ef12243f3423528,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7147,,CCCCCCCC,Solvent,0.2853,,,,,,0.7807000000000003,0.00015000000000000004,10.1021/je3011979
38d1ec46c3e04fb982f2a1e3f484a23c,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7686,,CCCCCCCC,Solvent,0.23140000000000005,,,,,,0.7919000000000002,0.00015000000000000004,10.1021/je3011979
24ec0c81e3644585b7067b7f8849dfd3,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8149,,CCCCCCCC,Solvent,0.18510000000000004,,,,,,0.8021000000000003,0.00015000000000000004,10.1021/je3011979
588d415b01c744ed9323899a72ee0069,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8651,,CCCCCCCC,Solvent,0.13490000000000002,,,,,,0.8138000000000002,0.00015000000000000004,10.1021/je3011979
76c89177c6344bc5a36a504df4fdec92,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9233,,CCCCCCCC,Solvent,0.07669999999999999,,,,,,0.8280000000000002,0.00015000000000000004,10.1021/je3011979
a3f2645d0fdf4d788b302bce73e99bd4,328.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9404,,CCCCCCCC,Solvent,0.059599999999999986,,,,,,0.8324000000000001,0.00020000000000000006,10.1021/je3011979
714ebe9ae90a40399946c85c6a867759,328.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,,,,,,,,,,0.8483000000000002,0.00010000000000000003,10.1021/je3011979
f4f9a4787b134e2ca72fc3d35f5b8d86,318.15,101.0,Liquid,1,CCCCCCCC,Solvent,1.0,,,,,,,,,,0.6822000000000003,0.00015000000000000004,10.1021/je3011979
351dd878d5e24eb0b4d7daaf433b1700,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.044,,CCCCCCCC,Solvent,0.956,,,,,,0.6871000000000002,0.00015000000000000004,10.1021/je3011979
30c59edb61fb477cae91ed9a5e760cf4,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0919,,CCCCCCCC,Solvent,0.9081,,,,,,0.6925000000000001,0.00015000000000000004,10.1021/je3011979
e77fbaf7b93a4259aafcb0b81d39af3b,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1675,,CCCCCCCC,Solvent,0.8325,,,,,,0.7017000000000002,0.00015000000000000004,10.1021/je3011979
6436be0140794650afc9a3543ae3a640,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2438,,CCCCCCCC,Solvent,0.7562,,,,,,0.7117000000000002,0.00015000000000000004,10.1021/je3011979
3b0dc4e96fba441682aad6532e8ee67a,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3148,,CCCCCCCC,Solvent,0.6852,,,,,,0.7216000000000002,0.00015000000000000004,10.1021/je3011979
6403068a33e5467989312f30e0ed6366,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3866,,CCCCCCCC,Solvent,0.6134,,,,,,0.7323000000000002,0.00015000000000000004,10.1021/je3011979
dcdf8bd24334452b93ef438fb88a92ea,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4471,,CCCCCCCC,Solvent,0.5529,,,,,,0.7418000000000001,0.00015000000000000004,10.1021/je3011979
1c3cad20f3d045cc9c8376313d12f2be,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5188,,CCCCCCCC,Solvent,0.48119999999999996,,,,,,0.7537000000000003,0.00015000000000000004,10.1021/je3011979
e236b3f42150485c95879bee613c6ee4,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5695,,CCCCCCCC,Solvent,0.4305,,,,,,0.7628000000000001,0.00015000000000000004,10.1021/je3011979
8be8c51f179c4730a0dd0080cf7f249d,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6293,,CCCCCCCC,Solvent,0.37070000000000003,,,,,,0.7739000000000001,0.00015000000000000004,10.1021/je3011979
513f4f502b8b440cb830ec3d6a2643f6,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6793,,CCCCCCCC,Solvent,0.3207,,,,,,0.7838000000000002,0.00015000000000000004,10.1021/je3011979
aa88c356de2f4dbfab6e952a6f99a549,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7422,,CCCCCCCC,Solvent,0.25780000000000003,,,,,,0.7968000000000002,0.00015000000000000004,10.1021/je3011979
d1192b2b51124424a54058681022857d,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7792,,CCCCCCCC,Solvent,0.2208,,,,,,0.8048000000000002,0.00015000000000000004,10.1021/je3011979
eb0a0704b81c4877b78da0c4cac3907a,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8435,,CCCCCCCC,Solvent,0.15649999999999997,,,,,,0.8195000000000002,0.00015000000000000004,10.1021/je3011979
770e653486c74d9485eadfa9f0e49f57,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8743,,CCCCCCCC,Solvent,0.12570000000000003,,,,,,0.8269000000000002,0.00015000000000000004,10.1021/je3011979
b98ebcf7b605430a923578656e045a2d,318.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9284,,CCCCCCCC,Solvent,0.0716,,,,,,0.8405000000000002,0.00020000000000000006,10.1021/je3011979
83a9f50010f842cda357d6bad08253be,318.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,,,,,,,,,,0.8598000000000001,0.00010000000000000003,10.1021/je3011979
a2410db8c5e54e7e8a264f4991521c37,298.15,101.0,Liquid,1,CCCCCCCC,Solvent,1.0,,,,,,,,,,0.6986000000000002,0.00015000000000000004,10.1021/je3011979
2176668f37b445058e1c4e83dd9d7d05,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0149,,CCCCCCCC,Solvent,0.9851,,,,,,0.7003000000000001,0.00015000000000000004,10.1021/je3011979
253e295c47d94277bcbfad911ee8a5df,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0603,,CCCCCCCC,Solvent,0.9397,,,,,,0.7054000000000001,0.00015000000000000004,10.1021/je3011979
7b7b2ed0354947a8819bddd2102e8285,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1039,,CCCCCCCC,Solvent,0.8961,,,,,,0.7108000000000001,0.00015000000000000004,10.1021/je3011979
26da3917bd4b4d68b21d52ea03ae84ea,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2154,,CCCCCCCC,Solvent,0.7846,,,,,,0.7253000000000002,0.00015000000000000004,10.1021/je3011979
149b8eae92c34acbbd4fb3fa01edd63a,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2536,,CCCCCCCC,Solvent,0.7464,,,,,,0.7306000000000002,0.00015000000000000004,10.1021/je3011979
c3afd3e6ad434d46819f6bc84f035e44,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3283,,CCCCCCCC,Solvent,0.6717,,,,,,0.7415000000000002,0.00015000000000000004,10.1021/je3011979
283dc83c17df4ec28723b25bf5f0cad9,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3895,,CCCCCCCC,Solvent,0.6105,,,,,,0.7511000000000002,0.00015000000000000004,10.1021/je3011979
dbe9a28383df485bb77eef424b46e73e,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4733,,CCCCCCCC,Solvent,0.5267,,,,,,0.7650000000000002,0.00015000000000000004,10.1021/je3011979
8c342fc91cd94240b999e57c7d18bc00,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5382,,CCCCCCCC,Solvent,0.4618,,,,,,0.7766000000000002,0.00015000000000000004,10.1021/je3011979
a074ebc6d29d4a49a6ca9c7a0ac72155,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5953,,CCCCCCCC,Solvent,0.40469999999999995,,,,,,0.7873000000000001,0.00015000000000000004,10.1021/je3011979
1a90e68291ec47fe99379b207b145566,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.6543,,CCCCCCCC,Solvent,0.3457,,,,,,0.7990000000000002,0.00015000000000000004,10.1021/je3011979
31c59b5f3df14b849c734f70db8ee0f2,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7043,,CCCCCCCC,Solvent,0.29569999999999996,,,,,,0.8094000000000001,0.00015000000000000004,10.1021/je3011979
7192d9b042234fd9b2fbff45ac2480fd,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7628,,CCCCCCCC,Solvent,0.23719999999999997,,,,,,0.8222000000000003,0.00015000000000000004,10.1021/je3011979
04989c4519074907a653f4c1e063dc34,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8145,,CCCCCCCC,Solvent,0.1855,,,,,,0.8342000000000003,0.00015000000000000004,10.1021/je3011979
45642e47cb1e418f93bd76f44e106fe5,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.862,,CCCCCCCC,Solvent,0.138,,,,,,0.8456000000000002,0.00015000000000000004,10.1021/je3011979
59e22b722dc64dd382059c153bec315b,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9221,,CCCCCCCC,Solvent,0.07789999999999997,,,,,,0.8609000000000002,0.00020000000000000006,10.1021/je3011979
55499d01440640b7b55639ca8c9b0bda,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.9349,,CCCCCCCC,Solvent,0.06510000000000005,,,,,,0.8643000000000002,0.00020000000000000006,10.1021/je3011979
fc9b459b10fe48d683b2d210d55f626d,298.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,,,,,,,,,,0.8825000000000002,0.00010000000000000003,10.1021/je3011979
4563f876870f4ab1baf384d90584ee4f,291.15,101.0,Liquid,1,CCCCCCCC,Solvent,1.0,,,,,,,,,,0.7041000000000002,0.00015000000000000004,10.1021/je3011979
d2850d1f3b4342df9267aac455a9dd73,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.012,,CCCCCCCC,Solvent,0.988,,,,,,0.7057000000000002,0.00015000000000000004,10.1021/je3011979
31956b3b36c04e71b68cf531b1a9e1da,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.0405,,CCCCCCCC,Solvent,0.9595,,,,,,0.7089000000000002,0.00015000000000000004,10.1021/je3011979
b184ff9d9978465aadc662c1f600b575,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1465,,CCCCCCCC,Solvent,0.8535,,,,,,0.7219000000000001,0.00015000000000000004,10.1021/je3011979
e182749d633c46cd91f9cf574f51facd,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.1905,,CCCCCCCC,Solvent,0.8095,,,,,,0.7278000000000001,0.00015000000000000004,10.1021/je3011979
0cec7e392cf744abb4e86d6d4ca7613b,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2679,,CCCCCCCC,Solvent,0.7321,,,,,,0.7386000000000001,0.00015000000000000004,10.1021/je3011979
948ad4fbd7334156998d4eff65c28dd7,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.3573,,CCCCCCCC,Solvent,0.6427,,,,,,0.7522000000000002,0.00015000000000000004,10.1021/je3011979
eb345b7006f842eb9e184aca22b5dc6b,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4206,,CCCCCCCC,Solvent,0.5794,,,,,,0.7625000000000002,0.00015000000000000004,10.1021/je3011979
bce3e1b7fe0f48d0bc939192957e33da,291.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4808,,CCCCCCCC,Solvent,0.5192,,,,,,0.7727000000000003,0.00015000000000000004,10.1021/je3011979
