,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,Density Value (g / ml),Density Uncertainty (g / ml),OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
96,f54744f968df42a2bdfbade9a077b397,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04403557393623244,,O=[N+]([O-])[O-].[Na+],Solvent,0.016917239314726253,,O,Solvent,0.9390471867490412,,,,0.817,0.006,10.1016/j.jct.2013.08.018
97,61054329b470442fb2b65dd6097c90e3,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.05039717857707697,,O=[N+]([O-])[O-].[Na+],Solvent,0.01680466107938545,,O,Solvent,0.9327981603435375,,,,0.826,0.006,10.1016/j.jct.2013.08.018
98,3da1b88628f849ef9c2d4c9b6e5b2bf8,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[Na+],Solvent,0.05127477682944985,,O,Solvent,0.9487252231705502,,,,,,,,0.805,0.006,10.1016/j.jct.2013.08.018
99,296d04046b5e4a419f9dfd04be8ebe87,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003406673360876007,,O=[N+]([O-])[O-].[Na+],Solvent,0.051100100413140094,,O,Solvent,0.9454932262259838,,,,0.815,0.006,10.1016/j.jct.2013.08.018
100,78cf6f63ddad4eb5bd38e123fb37aaaa,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.006790214678292844,,O=[N+]([O-])[O-].[Na+],Solvent,0.05092661008719633,,O,Solvent,0.9422831752345109,,,,0.808,0.006,10.1016/j.jct.2013.08.018
101,2d6b1657f5a64451a0a18257dce7f7a4,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01015085876235655,,O=[N+]([O-])[O-].[Na+],Solvent,0.05075429381178275,,O,Solvent,0.9390948474258607,,,,0.813,0.006,10.1016/j.jct.2013.08.018
102,7260674f1729421aa1a0142cbacc9580,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.013472203364736368,,O=[N+]([O-])[O-].[Na+],Solvent,0.050583992608522026,,O,Solvent,0.9359438040267416,,,,0.796,0.006,10.1016/j.jct.2013.08.018
103,d99d6d25a8dd446594c8aa3578b8549e,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.016787856418306067,,O=[N+]([O-])[O-].[Na+],Solvent,0.05041398323815636,,O,Solvent,0.9327981603435375,,,,0.793,0.006,10.1016/j.jct.2013.08.018
104,e62846fe05ee4c528a1a128cc1ee913f,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.02499654234948603,,O=[N+]([O-])[O-].[Na+],Solvent,0.04999308469897206,,O,Solvent,0.9250103729515419,,,,0.785,0.0065,10.1016/j.jct.2013.08.018
105,c0416ef1029149e191a01832ec160248,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03302135506897626,,O=[N+]([O-])[O-].[Na+],Solvent,0.04958161421768207,,O,Solvent,0.9173970307133417,,,,0.779,0.0065,10.1016/j.jct.2013.08.018
106,6f459ba2f43b4aa491f03f8641eecd4d,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04097803118782011,,O=[N+]([O-])[O-].[Na+],Solvent,0.04917363742538414,,O,Solvent,0.9098483313867958,,,,0.772,0.0065,10.1016/j.jct.2013.08.018
107,53566ceaca964d9686994b3131ef9ad1,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04875844044422768,,O=[N+]([O-])[O-].[Na+],Solvent,0.04877469867712005,,O,Solvent,0.9024668608786522,,,,0.77,0.0065,10.1016/j.jct.2013.08.018
108,35f255008c634e558bf75c893690b030,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[K+],Solvent,0.017696515532888448,,O,Solvent,0.9823034844671115,,,,,,,,0.746,0.0065,10.1016/j.jct.2013.08.018
109,e13746cc856f487ab5db21ada07f2bac,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0035443922203222803,,O=[N+]([O-])[O-].[K+],Solvent,0.017633792140906865,,O,Solvent,0.9788218156387709,,,,0.747,0.0065,10.1016/j.jct.2013.08.018
110,a0d1a9d539a9453b866b17596d24a790,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.00702885173956038,,O=[N+]([O-])[O-].[K+],Solvent,0.01757212934890095,,O,Solvent,0.9753990189115387,,,,0.757,0.0065,10.1016/j.jct.2013.08.018
111,4ccbf4597b4141a9ba34364925809a84,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.010523680121556656,,O=[N+]([O-])[O-].[K+],Solvent,0.017510283064154173,,O,Solvent,0.9719660368142892,,,,0.765,0.0065,10.1016/j.jct.2013.08.018
112,93978494c670401a86715f455981d809,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.014200407292988947,,O=[N+]([O-])[O-].[K+],Solvent,0.017445217804654727,,O,Solvent,0.9683543749023563,,,,0.766,0.0065,10.1016/j.jct.2013.08.018
113,d36240b6378c4193a08989cd094d9b37,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.017354620424532372,,O=[N+]([O-])[O-].[K+],Solvent,0.01738939922297833,,O,Solvent,0.9652559803524894,,,,0.774,0.0065,10.1016/j.jct.2013.08.018
114,79ab0284a55142218f29b2594b994cc1,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.02065847162217749,,O=[N+]([O-])[O-].[K+],Solvent,0.01733093256894085,,O,Solvent,0.9620105958088816,,,,0.774,0.0065,10.1016/j.jct.2013.08.018
115,c859dea12a5e4c9eb6e21c4aa5b72a56,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.024193005473666766,,O=[N+]([O-])[O-].[K+],Solvent,0.017268383635736448,,O,Solvent,0.9585386108905967,,,,0.774,0.0065,10.1016/j.jct.2013.08.018
116,c216b7d955ec443ab9798febae80f2e6,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.027718847501725364,,O=[N+]([O-])[O-].[K+],Solvent,0.0172059885175204,,O,Solvent,0.9550751639807542,,,,0.776,0.0065,10.1016/j.jct.2013.08.018
117,4afbe5ced2f7411ca255c4075917068f,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03077065596220291,,O=[N+]([O-])[O-].[K+],Solvent,0.017151982141696158,,O,Solvent,0.9520773618961009,,,,0.775,0.0065,10.1016/j.jct.2013.08.018
118,f9c820c2ef8844ef8afb807972bc11a0,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03419969161805793,,O=[N+]([O-])[O-].[K+],Solvent,0.017091300158949493,,O,Solvent,0.9487090082229926,,,,0.778,0.0065,10.1016/j.jct.2013.08.018
119,3258bf77f6c846daaaeaead470911603,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03748980175889567,,O=[N+]([O-])[O-].[K+],Solvent,0.01703307667373724,,O,Solvent,0.9454771215673671,,,,0.769,0.0065,10.1016/j.jct.2013.08.018
120,e81aabdf2f474f7d9d4dc3f8be8ce6e5,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.043776747414595744,,O=[N+]([O-])[O-].[K+],Solvent,0.016921819642286718,,O,Solvent,0.9393014329431174,,,,0.783,0.0065,10.1016/j.jct.2013.08.018
121,32ec508924fe47d9b1d9a94b55500397,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.05047696064139442,,O=[N+]([O-])[O-].[K+],Solvent,0.016803249214845013,,O,Solvent,0.9327197901437606,,,,0.804,0.006,10.1016/j.jct.2013.08.018
122,f5c74bee791f46f88a1de7bf66fa68a8,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[K+],Solvent,0.05127477682944985,,O,Solvent,0.9487252231705502,,,,,,,,0.599,0.0085,10.1016/j.jct.2013.08.018
123,572cb77a5dbd4811997c0a0b32e34c2e,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003406673360876007,,O=[N+]([O-])[O-].[K+],Solvent,0.051100100413140094,,O,Solvent,0.9454932262259838,,,,0.61,0.0085,10.1016/j.jct.2013.08.018
124,24d1d4eb2be443e08c5a58bc4c7aa5f6,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.006790214678292844,,O=[N+]([O-])[O-].[K+],Solvent,0.05092661008719633,,O,Solvent,0.9422831752345109,,,,0.621,0.0085,10.1016/j.jct.2013.08.018
125,4b62210f5faf4c628900dbccf1e854f9,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01020109530677993,,O=[N+]([O-])[O-].[K+],Solvent,0.05075171794417876,,O,Solvent,0.9390471867490412,,,,0.632,0.008,10.1016/j.jct.2013.08.018
126,a616b20c61e24b93b296daf3486547c2,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.013738278328144992,,O=[N+]([O-])[O-].[K+],Solvent,0.05057034967415335,,O,Solvent,0.9356913719977017,,,,0.638,0.008,10.1016/j.jct.2013.08.018
127,cf08676e1fbe40afaa5eee65f7628ee7,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.016787856418306067,,O=[N+]([O-])[O-].[K+],Solvent,0.05041398323815636,,O,Solvent,0.9327981603435375,,,,0.64,0.008,10.1016/j.jct.2013.08.018
128,fc64949f499546fb985129314e5b2921,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.02011411974137879,,O=[N+]([O-])[O-].[K+],Solvent,0.05024342982858982,,O,Solvent,0.9296424504300315,,,,0.648,0.008,10.1016/j.jct.2013.08.018
129,54401b2ae25f49d0a3c0d91357f83853,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.023189693214613855,,O=[N+]([O-])[O-].[K+],Solvent,0.050085730485127114,,O,Solvent,0.926724576300259,,,,0.653,0.008,10.1016/j.jct.2013.08.018
130,854b287c52aa4cf3bc2cfb8d72c38ec0,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.026764342595866176,,O=[N+]([O-])[O-].[K+],Solvent,0.04990244113585987,,O,Solvent,0.9233332162682739,,,,0.662,0.008,10.1016/j.jct.2013.08.018
131,5f0d7614e96142e5a1c9a089bdf4a884,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.029814464071510824,,O=[N+]([O-])[O-].[K+],Solvent,0.04974604683789348,,O,Solvent,0.9204394890905957,,,,0.665,0.008,10.1016/j.jct.2013.08.018
132,80349cc6ac994b268c697467ed489b09,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03308527665936835,,O=[N+]([O-])[O-].[K+],Solvent,0.04957833665240013,,O,Solvent,0.9173363866882315,,,,0.668,0.0075,10.1016/j.jct.2013.08.018
133,74f3f008776a4435abae26b0358b71cf,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.036429332824161866,,O=[N+]([O-])[O-].[K+],Solvent,0.0494068709188452,,O,Solvent,0.9141637962569931,,,,0.677,0.0075,10.1016/j.jct.2013.08.018
134,f4b15ee2be8947bcb33d27f35da5ace3,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04248473545815137,,O=[N+]([O-])[O-].[K+],Solvent,0.049096381500174924,,O,Solvent,0.9084188830416737,,,,0.666,0.0075,10.1016/j.jct.2013.08.018
135,039606a4d82d46ab941078ffde64dc3d,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.048835761692754165,,O=[N+]([O-])[O-].[K+],Solvent,0.04877073404735768,,O,Solvent,0.9023935042598882,,,,0.683,0.0075,10.1016/j.jct.2013.08.018
136,5fccad65759f45a9879f4b95eb019e6a,298.15,101.0,Liquid,2,N.N.O=S(=O)(O)O,Solvent,0.017696515532888448,,O,Solvent,0.9823034844671115,,,,,,,,0.643,0.008,10.1016/j.jct.2013.08.018
137,7f733a39d24a437c84f98d6a4f744dac,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003526820619403094,,N.N.O=S(=O)(O)O,Solvent,0.01763410309701547,,O,Solvent,0.9788390762835814,,,,0.661,0.008,10.1016/j.jct.2013.08.018
138,2e19bad6661c44d399f986227aa68481,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0070114028154886696,,N.N.O=S(=O)(O)O,Solvent,0.017572438134056814,,O,Solvent,0.9754161590504544,,,,0.671,0.0075,10.1016/j.jct.2013.08.018
139,a2a1ee95aeac493480afb23c2d8919e9,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01048902688708807,,N.N.O=S(=O)(O)O,Solvent,0.01751089630565621,,O,Solvent,0.9720000768072558,,,,0.68,0.0075,10.1016/j.jct.2013.08.018
140,b138184d3d61418faad9397649c84b7c,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01395958363540153,,N.N.O=S(=O)(O)O,Solvent,0.01744947954425191,,O,Solvent,0.9685909368203466,,,,0.699,0.0075,10.1016/j.jct.2013.08.018
141,6acdac02d4c14ac5b5eef99d87efa469,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.017354620424532372,,N.N.O=S(=O)(O)O,Solvent,0.01738939922297833,,O,Solvent,0.9652559803524894,,,,0.686,0.0075,10.1016/j.jct.2013.08.018
142,7f8470a6085d4b6486a6b494f2f6fdfd,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.025841575330785686,,N.N.O=S(=O)(O)O,Solvent,0.01723920969365289,,O,Solvent,0.9569192149755614,,,,0.712,0.007,10.1016/j.jct.2013.08.018
143,e89c487e09e6444f82fee470e0b1a899,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0341666769236015,,N.N.O=S(=O)(O)O,Solvent,0.017091884404002753,,O,Solvent,0.9487414386723957,,,,0.727,0.007,10.1016/j.jct.2013.08.018
144,19520ccff9b64d69ad96d85446e753b8,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.042302002070456146,,N.N.O=S(=O)(O)O,Solvent,0.01694791749617634,,O,Solvent,0.9407500804333674,,,,0.729,0.007,10.1016/j.jct.2013.08.018
145,c2ba348b790347bf94b36cd99f387890,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.05041313606249088,,N.N.O=S(=O)(O)O,Solvent,0.01680437868749696,,O,Solvent,0.9327824852500122,,,,0.751,0.0065,10.1016/j.jct.2013.08.018
146,4ef8b7656a7a4521826b9f1f8ddd1430,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.05830957281237187,,N.N.O=S(=O)(O)O,Solvent,0.016664639271898218,,O,Solvent,0.9250257879157299,,,,0.765,0.0065,10.1016/j.jct.2013.08.018
147,7eb5494329994c88bacaaacce714988d,298.15,101.0,Liquid,2,N.N.O=S(=O)(O)O,Solvent,0.05127477682944985,,O,Solvent,0.9487252231705502,,,,,,,,0.629,0.0085,10.1016/j.jct.2013.08.018
148,70852c3f293d417bb0cfa87f3f52c10a,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003406673360876007,,N.N.O=S(=O)(O)O,Solvent,0.051100100413140094,,O,Solvent,0.9454932262259838,,,,0.636,0.008,10.1016/j.jct.2013.08.018
149,7e826aa67dd14a55bb6e92fe1abe6be1,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.006773354122918579,,N.N.O=S(=O)(O)O,Solvent,0.050927474608410364,,O,Solvent,0.942299171268671,,,,0.655,0.008,10.1016/j.jct.2013.08.018
150,c9e9939df6814a09abc5b6893023c8b9,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.010117364899622505,,N.N.O=S(=O)(O)O,Solvent,0.050756011202119596,,O,Solvent,0.9391266238982579,,,,0.654,0.008,10.1016/j.jct.2013.08.018
151,e3d323c941c74ed88fc2a0b93b360e15,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.013472203364736368,,N.N.O=S(=O)(O)O,Solvent,0.050583992608522026,,O,Solvent,0.9359438040267416,,,,0.659,0.008,10.1016/j.jct.2013.08.018
152,9e6723b572834bd4942c8d08dbaca569,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.016754810213961486,,N.N.O=S(=O)(O)O,Solvent,0.05041567767490918,,O,Solvent,0.9328295121111293,,,,0.67,0.0075,10.1016/j.jct.2013.08.018
153,c374c8fd292b4973b60846417c6a3300,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.024980294268575433,,N.N.O=S(=O)(O)O,Solvent,0.049993917815694656,,O,Solvent,0.9250257879157299,,,,0.687,0.0075,10.1016/j.jct.2013.08.018
154,02340759688d4051900eaee07a9791fe,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03303733625889509,,N.N.O=S(=O)(O)O,Solvent,0.04958079478573551,,O,Solvent,0.9173818689553694,,,,0.702,0.0075,10.1016/j.jct.2013.08.018
155,0cd5703222c74ebc9e3473c5c3c81545,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04088370471391377,,N.N.O=S(=O)(O)O,Solvent,0.049178473994282795,,O,Solvent,0.9099378212918035,,,,0.716,0.007,10.1016/j.jct.2013.08.018
156,568d2cf151554308a60238aefc5b8720,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04877390569960212,,N.N.O=S(=O)(O)O,Solvent,0.04877390569960212,,O,Solvent,0.9024521886007957,,,,0.722,0.007,10.1016/j.jct.2013.08.018
157,226e2eecd667469c8c9e7f09ed3513c3,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.017696515532888448,,O,Solvent,0.9823034844671115,,,,,,,,0.927,0.005,10.1016/j.jct.2013.08.018
158,61b3de1f67494b27b62a20ddaa7c20ea,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0034916755583426174,,[Cl-].[Na+],Solvent,0.017634725042134432,,O,Solvent,0.9788735993995229,,,,0.934,0.005,10.1016/j.jct.2013.08.018
159,f53a76d2b1b54232a044c1336c1f057d,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.00702885173956038,,[Cl-].[Na+],Solvent,0.01757212934890095,,O,Solvent,0.9753990189115387,,,,0.935,0.005,10.1016/j.jct.2013.08.018
160,5dd80a91279942ba91e3ce200097a10b,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.010541005828624972,,[Cl-].[Na+],Solvent,0.01750997645950992,,O,Solvent,0.9719490177118651,,,,0.94,0.005,10.1016/j.jct.2013.08.018
161,642bc00d1db24ae69f0159ccb94404b5,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.013942377443087267,,[Cl-].[Na+],Solvent,0.01744978403390146,,O,Solvent,0.9686078385230112,,,,0.945,0.005,10.1016/j.jct.2013.08.018
162,ebb53fce389b4dd597359bc1bd2df079,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.017405880588782147,,[Cl-].[Na+],Solvent,0.017388492096685464,,O,Solvent,0.9652056273145324,,,,0.95,0.005,10.1016/j.jct.2013.08.018
163,730620584ac5450990049cd2c58a94c9,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.020828171231555417,,[Cl-].[Na+],Solvent,0.017327929477167568,,O,Solvent,0.961843899291277,,,,0.962,0.005,10.1016/j.jct.2013.08.018
164,e9d060ed40da488daa3272d53a8aafe4,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.024125598379476854,,[Cl-].[Na+],Solvent,0.01726957650642581,,O,Solvent,0.9586048251140974,,,,0.964,0.005,10.1016/j.jct.2013.08.018
165,6233814e27844a3aa208122fefb4e719,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0275013210873906,,[Cl-].[Na+],Solvent,0.017209837977090487,,O,Solvent,0.9552888409355189,,,,0.973,0.005,10.1016/j.jct.2013.08.018
166,7fbdd5ef970b458284304bc46d839496,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.030803903230490093,,[Cl-].[Na+],Solvent,0.017151393780896487,,O,Solvent,0.9520447029886134,,,,0.977,0.005,10.1016/j.jct.2013.08.018
167,eb8bf66e1b594c969dbb492dee9e4dae,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.05127477682944985,,O,Solvent,0.9487252231705502,,,,,,,,1.047,0.005,10.1016/j.jct.2013.08.018
168,77863a7efe754b7a852d142070ddad62,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0035085149907656283,,[Cl-].[Na+],Solvent,0.05109487850629556,,O,Solvent,0.9453966065029388,,,,1.045,0.005,10.1016/j.jct.2013.08.018
169,d2ebbe19ea29409a858d7e3c7810f490,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.006773354122918579,,[Cl-].[Na+],Solvent,0.050927474608410364,,O,Solvent,0.942299171268671,,,,1.044,0.005,10.1016/j.jct.2013.08.018
170,e767843874714a4a9ed25ed674d6882e,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.01015085876235655,,[Cl-].[Na+],Solvent,0.05075429381178275,,O,Solvent,0.9390948474258607,,,,1.052,0.005,10.1016/j.jct.2013.08.018
171,1575f56b75ec48edb6f786f51a8460b7,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.013472203364736368,,[Cl-].[Na+],Solvent,0.050583992608522026,,O,Solvent,0.9359438040267416,,,,1.048,0.005,10.1016/j.jct.2013.08.018
172,9849630cac274f84b4f4626fdd5d8fc1,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.016771333593803575,,[Cl-].[Na+],Solvent,0.05041483044229532,,O,Solvent,0.9328138359639011,,,,1.055,0.005,10.1016/j.jct.2013.08.018
173,ca8501e938284b2eb1695b06bff11f06,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.020146940527002766,,[Cl-].[Na+],Solvent,0.05024174695013158,,O,Solvent,0.9296113125228657,,,,1.058,0.005,10.1016/j.jct.2013.08.018
174,8fcc27e150414192bdbdaf3976741dc7,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0232549212023063,,[Cl-].[Na+],Solvent,0.05008238593461515,,O,Solvent,0.9266626928630786,,,,1.059,0.005,10.1016/j.jct.2013.08.018
175,f7480319c1fc4cbf9d4ce5fe11136817,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.02658623161051391,,[Cl-].[Na+],Solvent,0.049911573736884686,,O,Solvent,0.9235021946526014,,,,1.055,0.005,10.1016/j.jct.2013.08.018
176,56792e90a7204826a8be629f326a1e3a,298.15,101.0,Liquid,2,[Cl-].[K+],Solvent,0.017696515532888448,,O,Solvent,0.9823034844671115,,,,,,,,0.897,0.0055,10.1016/j.jct.2013.08.018
177,ff6967a2341a455ea7dcb708687c8407,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.003526820619403094,,[Cl-].[K+],Solvent,0.01763410309701547,,O,Solvent,0.9788390762835814,,,,0.907,0.0055,10.1016/j.jct.2013.08.018
178,5a17ad735ac9483f952a534e0502dfb4,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.006993953278165905,,[Cl-].[K+],Solvent,0.017572746930065088,,O,Solvent,0.9754332997917688,,,,0.915,0.005,10.1016/j.jct.2013.08.018
179,ae52fa97e2364bf2b183d3c4d410df37,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.010506353807721648,,[Cl-].[K+],Solvent,0.01751058967953608,,O,Solvent,0.9719830565127423,,,,0.917,0.005,10.1016/j.jct.2013.08.018
180,918835ef601b4639bb25c2f320065392,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.01392517065027385,,[Cl-].[K+],Solvent,0.017450088534177753,,O,Solvent,0.9686247408155484,,,,0.942,0.005,10.1016/j.jct.2013.08.018
181,9a804bbaf974417aac18846b025b0e48,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.01738879446160053,,[Cl-].[K+],Solvent,0.01738879446160053,,O,Solvent,0.9652224110767988,,,,0.955,0.005,10.1016/j.jct.2013.08.018
182,11bb29564b514da5ae564e2ba308e290,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.020760298445596306,,[Cl-].[K+],Solvent,0.01732913058897855,,O,Solvent,0.9619105709654251,,,,0.963,0.005,10.1016/j.jct.2013.08.018
183,688fa29ae5a7400bad46d35ad6ba6967,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.024159303090623575,,[Cl-].[K+],Solvent,0.01726898005048147,,O,Solvent,0.9585717168588949,,,,0.974,0.005,10.1016/j.jct.2013.08.018
184,d3505ff8b615496da059d4d453d98764,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0275013210873906,,[Cl-].[K+],Solvent,0.017209837977090487,,O,Solvent,0.9552888409355189,,,,0.987,0.005,10.1016/j.jct.2013.08.018
185,d87049dbd1f64605a3373c2771e23079,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.03082052600929287,,[Cl-].[K+],Solvent,0.017151099615633204,,O,Solvent,0.9520283743750739,,,,1.005,0.005,10.1016/j.jct.2013.08.018
186,3c1412301a5247cc86eae8d570975aab,298.15,101.0,Liquid,2,[Cl-].[K+],Solvent,0.05127477682944985,,O,Solvent,0.9487252231705502,,,,,,,,0.938,0.005,10.1016/j.jct.2013.08.018
187,e0dfa398f7a64a93a76f0d26a4f1877a,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.003406673360876007,,[Cl-].[K+],Solvent,0.051100100413140094,,O,Solvent,0.9454932262259838,,,,0.952,0.005,10.1016/j.jct.2013.08.018
188,e5fa5e60b1ae4d9285e38f1286fcedab,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.006773354122918579,,[Cl-].[K+],Solvent,0.050927474608410364,,O,Solvent,0.942299171268671,,,,0.958,0.005,10.1016/j.jct.2013.08.018
189,9f3363d55b0b4802a1da03eec63c8d9b,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.01023458350361255,,[Cl-].[K+],Solvent,0.050750000844359745,,O,Solvent,0.9390154156520277,,,,0.967,0.005,10.1016/j.jct.2013.08.018
190,575dbd2701be47e3af8555b8ba0df5f9,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.013289193533552525,,[Cl-].[K+],Solvent,0.05059337639677357,,O,Solvent,0.9361174300696737,,,,0.982,0.005,10.1016/j.jct.2013.08.018
191,42698e692f8d42ce939fca2189cfb9fd,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.016820900401404246,,[Cl-].[K+],Solvent,0.05041228891529744,,O,Solvent,0.9327668106832984,,,,0.974,0.005,10.1016/j.jct.2013.08.018
192,f23f42e84d3f499a8c8d1e827088535f,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.020130530409024315,,[Cl-].[K+],Solvent,0.050242588375268675,,O,Solvent,0.929626881215707,,,,0.997,0.005,10.1016/j.jct.2013.08.018
193,eb335b1a74d848bb92c4f756adbccc68,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.023450552907480392,,[Cl-].[K+],Solvent,0.05007235496259158,,O,Solvent,0.926477092129928,,,,1.004,0.005,10.1016/j.jct.2013.08.018
194,d0de9e389be94f1d841e8ad89216c920,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0266995825068109,,[Cl-].[K+],Solvent,0.04990576169497364,,O,Solvent,0.9233946557982156,,,,1.019,0.005,10.1016/j.jct.2013.08.018
195,d1a2028680ee4219a14190a78175ab0c,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[Na+],Solvent,0.017696515532888448,,O,Solvent,0.9823034844671115,,,,,,,,0.854,0.0055,10.1016/j.jct.2013.08.018
