Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
7260674f1729421aa1a0142cbacc9580,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0134722033647363,,O=[N+]([O-])[O-].[Na+],Solvent,0.050583992608522,,O,Solvent,0.9359438040267416,,0.796,0.006,10.1016/j.jct.2013.08.018
d99d6d25a8dd446594c8aa3578b8549e,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.016787856418306,,O=[N+]([O-])[O-].[Na+],Solvent,0.0504139832381563,,O,Solvent,0.9327981603435376,,0.793,0.006,10.1016/j.jct.2013.08.018
e62846fe05ee4c528a1a128cc1ee913f,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.024996542349486,,O=[N+]([O-])[O-].[Na+],Solvent,0.049993084698972,,O,Solvent,0.925010372951542,,0.785,0.0065,10.1016/j.jct.2013.08.018
c0416ef1029149e191a01832ec160248,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0330213550689762,,O=[N+]([O-])[O-].[Na+],Solvent,0.049581614217682,,O,Solvent,0.9173970307133416,,0.779,0.0065,10.1016/j.jct.2013.08.018
6f459ba2f43b4aa491f03f8641eecd4d,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0409780311878201,,O=[N+]([O-])[O-].[Na+],Solvent,0.0491736374253841,,O,Solvent,0.9098483313867958,,0.772,0.0065,10.1016/j.jct.2013.08.018
53566ceaca964d9686994b3131ef9ad1,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0487584404442276,,O=[N+]([O-])[O-].[Na+],Solvent,0.04877469867712,,O,Solvent,0.9024668608786522,,0.77,0.0065,10.1016/j.jct.2013.08.018
35f255008c634e558bf75c893690b030,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[K+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.746,0.0065,10.1016/j.jct.2013.08.018
e13746cc856f487ab5db21ada07f2bac,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0035443922203222,,O=[N+]([O-])[O-].[K+],Solvent,0.0176337921409068,,O,Solvent,0.9788218156387708,,0.747,0.0065,10.1016/j.jct.2013.08.018
a0d1a9d539a9453b866b17596d24a790,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0070288517395603,,O=[N+]([O-])[O-].[K+],Solvent,0.0175721293489009,,O,Solvent,0.9753990189115388,,0.757,0.0065,10.1016/j.jct.2013.08.018
4ccbf4597b4141a9ba34364925809a84,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0105236801215566,,O=[N+]([O-])[O-].[K+],Solvent,0.0175102830641541,,O,Solvent,0.9719660368142892,,0.765,0.0065,10.1016/j.jct.2013.08.018
93978494c670401a86715f455981d809,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0142004072929889,,O=[N+]([O-])[O-].[K+],Solvent,0.0174452178046547,,O,Solvent,0.9683543749023564,,0.766,0.0065,10.1016/j.jct.2013.08.018
d36240b6378c4193a08989cd094d9b37,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0173546204245323,,O=[N+]([O-])[O-].[K+],Solvent,0.0173893992229783,,O,Solvent,0.9652559803524894,,0.774,0.0065,10.1016/j.jct.2013.08.018
79ab0284a55142218f29b2594b994cc1,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0206584716221774,,O=[N+]([O-])[O-].[K+],Solvent,0.0173309325689408,,O,Solvent,0.9620105958088816,,0.774,0.0065,10.1016/j.jct.2013.08.018
c859dea12a5e4c9eb6e21c4aa5b72a56,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0241930054736667,,O=[N+]([O-])[O-].[K+],Solvent,0.0172683836357364,,O,Solvent,0.9585386108905968,,0.774,0.0065,10.1016/j.jct.2013.08.018
c216b7d955ec443ab9798febae80f2e6,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0277188475017253,,O=[N+]([O-])[O-].[K+],Solvent,0.0172059885175204,,O,Solvent,0.9550751639807542,,0.776,0.0065,10.1016/j.jct.2013.08.018
4afbe5ced2f7411ca255c4075917068f,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0307706559622029,,O=[N+]([O-])[O-].[K+],Solvent,0.0171519821416961,,O,Solvent,0.9520773618961008,,0.775,0.0065,10.1016/j.jct.2013.08.018
f9c820c2ef8844ef8afb807972bc11a0,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0341996916180579,,O=[N+]([O-])[O-].[K+],Solvent,0.0170913001589494,,O,Solvent,0.9487090082229926,,0.778,0.0065,10.1016/j.jct.2013.08.018
3258bf77f6c846daaaeaead470911603,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0374898017588956,,O=[N+]([O-])[O-].[K+],Solvent,0.0170330766737372,,O,Solvent,0.9454771215673672,,0.769,0.0065,10.1016/j.jct.2013.08.018
e81aabdf2f474f7d9d4dc3f8be8ce6e5,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0437767474145957,,O=[N+]([O-])[O-].[K+],Solvent,0.0169218196422867,,O,Solvent,0.9393014329431174,,0.783,0.0065,10.1016/j.jct.2013.08.018
32ec508924fe47d9b1d9a94b55500397,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0504769606413944,,O=[N+]([O-])[O-].[K+],Solvent,0.016803249214845,,O,Solvent,0.9327197901437606,,0.804,0.006,10.1016/j.jct.2013.08.018
f5c74bee791f46f88a1de7bf66fa68a8,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[K+],Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,0.599,0.0085,10.1016/j.jct.2013.08.018
572cb77a5dbd4811997c0a0b32e34c2e,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003406673360876,,O=[N+]([O-])[O-].[K+],Solvent,0.05110010041314,,O,Solvent,0.9454932262259838,,0.61,0.0085,10.1016/j.jct.2013.08.018
24d1d4eb2be443e08c5a58bc4c7aa5f6,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0067902146782928,,O=[N+]([O-])[O-].[K+],Solvent,0.0509266100871963,,O,Solvent,0.9422831752345108,,0.621,0.0085,10.1016/j.jct.2013.08.018
4b62210f5faf4c628900dbccf1e854f9,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0102010953067799,,O=[N+]([O-])[O-].[K+],Solvent,0.0507517179441787,,O,Solvent,0.9390471867490412,,0.632,0.008,10.1016/j.jct.2013.08.018
a616b20c61e24b93b296daf3486547c2,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0137382783281449,,O=[N+]([O-])[O-].[K+],Solvent,0.0505703496741533,,O,Solvent,0.9356913719977016,,0.638,0.008,10.1016/j.jct.2013.08.018
cf08676e1fbe40afaa5eee65f7628ee7,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.016787856418306,,O=[N+]([O-])[O-].[K+],Solvent,0.0504139832381563,,O,Solvent,0.9327981603435376,,0.64,0.008,10.1016/j.jct.2013.08.018
fc64949f499546fb985129314e5b2921,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0201141197413787,,O=[N+]([O-])[O-].[K+],Solvent,0.0502434298285898,,O,Solvent,0.9296424504300316,,0.648,0.008,10.1016/j.jct.2013.08.018
54401b2ae25f49d0a3c0d91357f83853,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0231896932146138,,O=[N+]([O-])[O-].[K+],Solvent,0.0500857304851271,,O,Solvent,0.926724576300259,,0.653,0.008,10.1016/j.jct.2013.08.018
854b287c52aa4cf3bc2cfb8d72c38ec0,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0267643425958661,,O=[N+]([O-])[O-].[K+],Solvent,0.0499024411358598,,O,Solvent,0.923333216268274,,0.662,0.008,10.1016/j.jct.2013.08.018
5f0d7614e96142e5a1c9a089bdf4a884,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0298144640715108,,O=[N+]([O-])[O-].[K+],Solvent,0.0497460468378934,,O,Solvent,0.9204394890905956,,0.665,0.008,10.1016/j.jct.2013.08.018
80349cc6ac994b268c697467ed489b09,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0330852766593683,,O=[N+]([O-])[O-].[K+],Solvent,0.0495783366524001,,O,Solvent,0.9173363866882316,,0.668,0.0075,10.1016/j.jct.2013.08.018
74f3f008776a4435abae26b0358b71cf,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0364293328241618,,O=[N+]([O-])[O-].[K+],Solvent,0.0494068709188452,,O,Solvent,0.9141637962569932,,0.677,0.0075,10.1016/j.jct.2013.08.018
f4b15ee2be8947bcb33d27f35da5ace3,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0424847354581513,,O=[N+]([O-])[O-].[K+],Solvent,0.0490963815001749,,O,Solvent,0.9084188830416736,,0.666,0.0075,10.1016/j.jct.2013.08.018
039606a4d82d46ab941078ffde64dc3d,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0488357616927541,,O=[N+]([O-])[O-].[K+],Solvent,0.0487707340473576,,O,Solvent,0.9023935042598882,,0.683,0.0075,10.1016/j.jct.2013.08.018
5fccad65759f45a9879f4b95eb019e6a,298.15,101.0,Liquid,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.643,0.008,10.1016/j.jct.2013.08.018
7f733a39d24a437c84f98d6a4f744dac,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003526820619403,,N.N.O=S(=O)(O)O,Solvent,0.0176341030970154,,O,Solvent,0.9788390762835814,,0.661,0.008,10.1016/j.jct.2013.08.018
2e19bad6661c44d399f986227aa68481,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0070114028154886,,N.N.O=S(=O)(O)O,Solvent,0.0175724381340568,,O,Solvent,0.9754161590504544,,0.671,0.0075,10.1016/j.jct.2013.08.018
a2a1ee95aeac493480afb23c2d8919e9,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.010489026887088,,N.N.O=S(=O)(O)O,Solvent,0.0175108963056562,,O,Solvent,0.9720000768072558,,0.68,0.0075,10.1016/j.jct.2013.08.018
b138184d3d61418faad9397649c84b7c,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0139595836354015,,N.N.O=S(=O)(O)O,Solvent,0.0174494795442519,,O,Solvent,0.9685909368203466,,0.699,0.0075,10.1016/j.jct.2013.08.018
6acdac02d4c14ac5b5eef99d87efa469,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0173546204245323,,N.N.O=S(=O)(O)O,Solvent,0.0173893992229783,,O,Solvent,0.9652559803524894,,0.686,0.0075,10.1016/j.jct.2013.08.018
7f8470a6085d4b6486a6b494f2f6fdfd,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0258415753307856,,N.N.O=S(=O)(O)O,Solvent,0.0172392096936528,,O,Solvent,0.9569192149755614,,0.712,0.007,10.1016/j.jct.2013.08.018
e89c487e09e6444f82fee470e0b1a899,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0341666769236015,,N.N.O=S(=O)(O)O,Solvent,0.0170918844040027,,O,Solvent,0.9487414386723956,,0.727,0.007,10.1016/j.jct.2013.08.018
19520ccff9b64d69ad96d85446e753b8,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0423020020704561,,N.N.O=S(=O)(O)O,Solvent,0.0169479174961763,,O,Solvent,0.9407500804333674,,0.729,0.007,10.1016/j.jct.2013.08.018
c2ba348b790347bf94b36cd99f387890,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0504131360624908,,N.N.O=S(=O)(O)O,Solvent,0.0168043786874969,,O,Solvent,0.9327824852500122,,0.751,0.0065,10.1016/j.jct.2013.08.018
4ef8b7656a7a4521826b9f1f8ddd1430,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0583095728123718,,N.N.O=S(=O)(O)O,Solvent,0.0166646392718982,,O,Solvent,0.92502578791573,,0.765,0.0065,10.1016/j.jct.2013.08.018
7eb5494329994c88bacaaacce714988d,298.15,101.0,Liquid,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,0.629,0.0085,10.1016/j.jct.2013.08.018
70852c3f293d417bb0cfa87f3f52c10a,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003406673360876,,N.N.O=S(=O)(O)O,Solvent,0.05110010041314,,O,Solvent,0.9454932262259838,,0.636,0.008,10.1016/j.jct.2013.08.018
7e826aa67dd14a55bb6e92fe1abe6be1,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0067733541229185,,N.N.O=S(=O)(O)O,Solvent,0.0509274746084103,,O,Solvent,0.942299171268671,,0.655,0.008,10.1016/j.jct.2013.08.018
c9e9939df6814a09abc5b6893023c8b9,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0101173648996225,,N.N.O=S(=O)(O)O,Solvent,0.0507560112021195,,O,Solvent,0.939126623898258,,0.654,0.008,10.1016/j.jct.2013.08.018
e3d323c941c74ed88fc2a0b93b360e15,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0134722033647363,,N.N.O=S(=O)(O)O,Solvent,0.050583992608522,,O,Solvent,0.9359438040267416,,0.659,0.008,10.1016/j.jct.2013.08.018
9e6723b572834bd4942c8d08dbaca569,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0167548102139614,,N.N.O=S(=O)(O)O,Solvent,0.0504156776749091,,O,Solvent,0.9328295121111292,,0.67,0.0075,10.1016/j.jct.2013.08.018
c374c8fd292b4973b60846417c6a3300,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0249802942685754,,N.N.O=S(=O)(O)O,Solvent,0.0499939178156946,,O,Solvent,0.92502578791573,,0.687,0.0075,10.1016/j.jct.2013.08.018
02340759688d4051900eaee07a9791fe,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.033037336258895,,N.N.O=S(=O)(O)O,Solvent,0.0495807947857355,,O,Solvent,0.9173818689553694,,0.702,0.0075,10.1016/j.jct.2013.08.018
0cd5703222c74ebc9e3473c5c3c81545,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0408837047139137,,N.N.O=S(=O)(O)O,Solvent,0.0491784739942827,,O,Solvent,0.9099378212918036,,0.716,0.007,10.1016/j.jct.2013.08.018
568d2cf151554308a60238aefc5b8720,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.0487739056996021,,N.N.O=S(=O)(O)O,Solvent,0.0487739056996021,,O,Solvent,0.9024521886007956,,0.722,0.007,10.1016/j.jct.2013.08.018
226e2eecd667469c8c9e7f09ed3513c3,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.927,0.005,10.1016/j.jct.2013.08.018
61b3de1f67494b27b62a20ddaa7c20ea,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0034916755583426,,[Cl-].[Na+],Solvent,0.0176347250421344,,O,Solvent,0.9788735993995228,,0.934,0.005,10.1016/j.jct.2013.08.018
f53a76d2b1b54232a044c1336c1f057d,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0070288517395603,,[Cl-].[Na+],Solvent,0.0175721293489009,,O,Solvent,0.9753990189115388,,0.935,0.005,10.1016/j.jct.2013.08.018
5dd80a91279942ba91e3ce200097a10b,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0105410058286249,,[Cl-].[Na+],Solvent,0.0175099764595099,,O,Solvent,0.9719490177118651,,0.94,0.005,10.1016/j.jct.2013.08.018
642bc00d1db24ae69f0159ccb94404b5,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0139423774430872,,[Cl-].[Na+],Solvent,0.0174497840339014,,O,Solvent,0.9686078385230112,,0.945,0.005,10.1016/j.jct.2013.08.018
ebb53fce389b4dd597359bc1bd2df079,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0174058805887821,,[Cl-].[Na+],Solvent,0.0173884920966854,,O,Solvent,0.9652056273145324,,0.95,0.005,10.1016/j.jct.2013.08.018
730620584ac5450990049cd2c58a94c9,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0208281712315554,,[Cl-].[Na+],Solvent,0.0173279294771675,,O,Solvent,0.961843899291277,,0.962,0.005,10.1016/j.jct.2013.08.018
e9d060ed40da488daa3272d53a8aafe4,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0241255983794768,,[Cl-].[Na+],Solvent,0.0172695765064258,,O,Solvent,0.9586048251140974,,0.964,0.005,10.1016/j.jct.2013.08.018
6233814e27844a3aa208122fefb4e719,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0275013210873906,,[Cl-].[Na+],Solvent,0.0172098379770904,,O,Solvent,0.9552888409355188,,0.973,0.005,10.1016/j.jct.2013.08.018
7fbdd5ef970b458284304bc46d839496,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.03080390323049,,[Cl-].[Na+],Solvent,0.0171513937808964,,O,Solvent,0.9520447029886134,,0.977,0.005,10.1016/j.jct.2013.08.018
eb8bf66e1b594c969dbb492dee9e4dae,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,1.047,0.005,10.1016/j.jct.2013.08.018
77863a7efe754b7a852d142070ddad62,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0035085149907656,,[Cl-].[Na+],Solvent,0.0510948785062955,,O,Solvent,0.9453966065029388,,1.045,0.005,10.1016/j.jct.2013.08.018
d2ebbe19ea29409a858d7e3c7810f490,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0067733541229185,,[Cl-].[Na+],Solvent,0.0509274746084103,,O,Solvent,0.942299171268671,,1.044,0.005,10.1016/j.jct.2013.08.018
e767843874714a4a9ed25ed674d6882e,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0101508587623565,,[Cl-].[Na+],Solvent,0.0507542938117827,,O,Solvent,0.9390948474258608,,1.052,0.005,10.1016/j.jct.2013.08.018
1575f56b75ec48edb6f786f51a8460b7,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0134722033647363,,[Cl-].[Na+],Solvent,0.050583992608522,,O,Solvent,0.9359438040267416,,1.048,0.005,10.1016/j.jct.2013.08.018
9849630cac274f84b4f4626fdd5d8fc1,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0167713335938035,,[Cl-].[Na+],Solvent,0.0504148304422953,,O,Solvent,0.9328138359639012,,1.055,0.005,10.1016/j.jct.2013.08.018
ca8501e938284b2eb1695b06bff11f06,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0201469405270027,,[Cl-].[Na+],Solvent,0.0502417469501315,,O,Solvent,0.9296113125228656,,1.058,0.005,10.1016/j.jct.2013.08.018
8fcc27e150414192bdbdaf3976741dc7,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0232549212023063,,[Cl-].[Na+],Solvent,0.0500823859346151,,O,Solvent,0.9266626928630786,,1.059,0.005,10.1016/j.jct.2013.08.018
f7480319c1fc4cbf9d4ce5fe11136817,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0265862316105139,,[Cl-].[Na+],Solvent,0.0499115737368846,,O,Solvent,0.9235021946526014,,1.055,0.005,10.1016/j.jct.2013.08.018
56792e90a7204826a8be629f326a1e3a,298.15,101.0,Liquid,2,[Cl-].[K+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.897,0.0055,10.1016/j.jct.2013.08.018
ff6967a2341a455ea7dcb708687c8407,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.003526820619403,,[Cl-].[K+],Solvent,0.0176341030970154,,O,Solvent,0.9788390762835814,,0.907,0.0055,10.1016/j.jct.2013.08.018
5a17ad735ac9483f952a534e0502dfb4,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0069939532781659,,[Cl-].[K+],Solvent,0.017572746930065,,O,Solvent,0.9754332997917688,,0.915,0.005,10.1016/j.jct.2013.08.018
ae52fa97e2364bf2b183d3c4d410df37,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0105063538077216,,[Cl-].[K+],Solvent,0.017510589679536,,O,Solvent,0.9719830565127424,,0.917,0.005,10.1016/j.jct.2013.08.018
918835ef601b4639bb25c2f320065392,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0139251706502738,,[Cl-].[K+],Solvent,0.0174500885341777,,O,Solvent,0.9686247408155484,,0.942,0.005,10.1016/j.jct.2013.08.018
9a804bbaf974417aac18846b025b0e48,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0173887944616005,,[Cl-].[K+],Solvent,0.0173887944616005,,O,Solvent,0.9652224110767988,,0.955,0.005,10.1016/j.jct.2013.08.018
11bb29564b514da5ae564e2ba308e290,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0207602984455963,,[Cl-].[K+],Solvent,0.0173291305889785,,O,Solvent,0.9619105709654252,,0.963,0.005,10.1016/j.jct.2013.08.018
688fa29ae5a7400bad46d35ad6ba6967,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0241593030906235,,[Cl-].[K+],Solvent,0.0172689800504814,,O,Solvent,0.9585717168588948,,0.974,0.005,10.1016/j.jct.2013.08.018
d3505ff8b615496da059d4d453d98764,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0275013210873906,,[Cl-].[K+],Solvent,0.0172098379770904,,O,Solvent,0.9552888409355188,,0.987,0.005,10.1016/j.jct.2013.08.018
d87049dbd1f64605a3373c2771e23079,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0308205260092928,,[Cl-].[K+],Solvent,0.0171510996156332,,O,Solvent,0.952028374375074,,1.005,0.005,10.1016/j.jct.2013.08.018
3c1412301a5247cc86eae8d570975aab,298.15,101.0,Liquid,2,[Cl-].[K+],Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,0.938,0.005,10.1016/j.jct.2013.08.018
e0dfa398f7a64a93a76f0d26a4f1877a,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.003406673360876,,[Cl-].[K+],Solvent,0.05110010041314,,O,Solvent,0.9454932262259838,,0.952,0.005,10.1016/j.jct.2013.08.018
e5fa5e60b1ae4d9285e38f1286fcedab,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0067733541229185,,[Cl-].[K+],Solvent,0.0509274746084103,,O,Solvent,0.942299171268671,,0.958,0.005,10.1016/j.jct.2013.08.018
9f3363d55b0b4802a1da03eec63c8d9b,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0102345835036125,,[Cl-].[K+],Solvent,0.0507500008443597,,O,Solvent,0.9390154156520276,,0.967,0.005,10.1016/j.jct.2013.08.018
575dbd2701be47e3af8555b8ba0df5f9,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0132891935335525,,[Cl-].[K+],Solvent,0.0505933763967735,,O,Solvent,0.9361174300696736,,0.982,0.005,10.1016/j.jct.2013.08.018
42698e692f8d42ce939fca2189cfb9fd,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0168209004014042,,[Cl-].[K+],Solvent,0.0504122889152974,,O,Solvent,0.9327668106832984,,0.974,0.005,10.1016/j.jct.2013.08.018
f23f42e84d3f499a8c8d1e827088535f,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0201305304090243,,[Cl-].[K+],Solvent,0.0502425883752686,,O,Solvent,0.929626881215707,,0.997,0.005,10.1016/j.jct.2013.08.018
eb335b1a74d848bb92c4f756adbccc68,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0234505529074803,,[Cl-].[K+],Solvent,0.0500723549625915,,O,Solvent,0.926477092129928,,1.004,0.005,10.1016/j.jct.2013.08.018
d0de9e389be94f1d841e8ad89216c920,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0266995825068109,,[Cl-].[K+],Solvent,0.0499057616949736,,O,Solvent,0.9233946557982156,,1.019,0.005,10.1016/j.jct.2013.08.018
d1a2028680ee4219a14190a78175ab0c,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[Na+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.854,0.0055,10.1016/j.jct.2013.08.018
17c90b97e04d47a39b27de912833f201,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.003526820619403,,O=[N+]([O-])[O-].[Na+],Solvent,0.0176341030970154,,O,Solvent,0.9788390762835814,,0.854,0.0055,10.1016/j.jct.2013.08.018
b266c7ed33784f6da4949c6e9a9861e8,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0070637477480799,,O=[N+]([O-])[O-].[Na+],Solvent,0.0175715118111441,,O,Solvent,0.975364740440776,,0.844,0.0055,10.1016/j.jct.2013.08.018
accb1bbeb8cc4b3b9176c88f311b3a91,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0105929793095484,,O=[N+]([O-])[O-].[Na+],Solvent,0.0175090567099974,,O,Solvent,0.971897963980454,,0.846,0.0055,10.1016/j.jct.2013.08.018
cdafad92aa40486aaef8cfbe96d18e07,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.013976789227248,,O=[N+]([O-])[O-].[Na+],Solvent,0.0174491750652285,,O,Solvent,0.9685740357075234,,0.846,0.0055,10.1016/j.jct.2013.08.018
3162b799e4d445f396f37d375b45e45d,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.017525466843367,,O=[N+]([O-])[O-].[Na+],Solvent,0.0173863758366736,,O,Solvent,0.9650881573199592,,0.859,0.0055,10.1016/j.jct.2013.08.018
0b2faf0dcee94012855de23a703870f1,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0206414984260258,,O=[N+]([O-])[O-].[Na+],Solvent,0.0173312329353701,,O,Solvent,0.962027268638604,,0.864,0.0055,10.1016/j.jct.2013.08.018
0497ccd8618f4cb3bef36728e468b2b0,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0246814285561705,,O=[N+]([O-])[O-].[Na+],Solvent,0.0172597402490702,,O,Solvent,0.9580588311947592,,0.872,0.0055,10.1016/j.jct.2013.08.018
34736693d90c47568631d9dde43f7208,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0274845842546553,,O=[N+]([O-])[O-].[Na+],Solvent,0.0172101341607109,,O,Solvent,0.9553052815846336,,0.899,0.0055,10.1016/j.jct.2013.08.018
aa3ecde2b9de43dda7cc0b0898756ac7,298.15,101.0,Liquid,3,C[C@H](N)C(=O)O,Solvent,0.0307374064128112,,O=[N+]([O-])[O-].[Na+],Solvent,0.0171525705428634,,O,Solvent,0.9521100230443252,,0.894,0.0055,10.1016/j.jct.2013.08.018
