Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
3195f10a229f4b1d9089a7dba8fc7f6e,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5501,,CCCO,Solvent,0.4498999999999999,,,,,,1.7521,0.01875,10.1021/je700492k
3fdfecfee8974488946df41e03317873,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5997,,CCCO,Solvent,0.4003,,,,,,1.7142,0.01835,10.1021/je700492k
5d378b0ae49c45d3b4f5dcf91adf9752,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6495,,CCCO,Solvent,0.3505,,,,,,1.6382,0.01755,10.1021/je700492k
a2be21f9729443b9b0c7c9b08a44e064,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6994,,CCCO,Solvent,0.3006,,,,,,1.5308,0.01645,10.1021/je700492k
0652eb5f4d094c1c96e9994f7764b15f,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.8006,,CCCO,Solvent,0.1994,,,,,,1.1957,0.01295,10.1021/je700492k
e54b541fcb7046019fb7e12a188d4142,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.8504,,CCCO,Solvent,0.1495999999999999,,,,,,0.9742,0.0108,10.1021/je700492k
892179cbfcd2424c8aa6569188c9e167,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.9493,,CCCO,Solvent,0.0506999999999999,,,,,,0.3821,0.00515,10.1021/je700492k
368edd09cd7d439294e806be503d6f59,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.0503,,CC(C)O,Solvent,0.9497,,,,,,0.412,0.00535,10.1021/je700492k
5eee4f7b504d40f68e448b4ca6f25b4c,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.1501,,CC(C)O,Solvent,0.8499,,,,,,0.9845,0.01085,10.1021/je700492k
5ebff5bb5ca14576959d036fc4a25fbd,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.2502,,CC(C)O,Solvent,0.7498,,,,,,1.3449,0.0145,10.1021/je700492k
f2f3215539114e25980fa04e32b34746,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.3499,,CC(C)O,Solvent,0.6501,,,,,,1.5629,0.01675,10.1021/je700492k
b7f28b5a080541ce9c60e88a813099af,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.3997,,CC(C)O,Solvent,0.6003000000000001,,,,,,1.6329,0.01745,10.1021/je700492k
6b8b5b0fafa94df6b0dcc25b16a3dd33,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.4498,,CC(C)O,Solvent,0.5502,,,,,,1.677,0.01795,10.1021/je700492k
7e5dbc011b2b4f7cbb6a03769fe59b7a,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5001,,CC(C)O,Solvent,0.4999,,,,,,1.6929,0.0181,10.1021/je700492k
2eedd3d1d1564ebeb9e1115a11163630,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5507,,CC(C)O,Solvent,0.4493,,,,,,1.6858,0.018,10.1021/je700492k
9508de1a1bb742ddb2a9da38d6680367,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6,,CC(C)O,Solvent,0.4,,,,,,1.6518,0.01765,10.1021/je700492k
9f73eddf1cbf4445a482867b3a80fcaf,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6493,,CC(C)O,Solvent,0.3507,,,,,,1.5889,0.017,10.1021/je700492k
97dcab7988f54ab484a6e2e7daacbae8,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.7,,CC(C)O,Solvent,0.3,,,,,,1.4895,0.016,10.1021/je700492k
9eeb7f80aa0d45d99ccf9f1c4da395d6,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.7999,,CC(C)O,Solvent,0.2000999999999999,,,,,,1.1926,0.0129,10.1021/je700492k
481c8467aa5e4108bb2434fd4d7dd27a,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.8503,,CC(C)O,Solvent,0.1497,,,,,,0.9796,0.01085,10.1021/je700492k
010c754e5324416095c4c012a20b15e8,298.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.9504,,CC(C)O,Solvent,0.0495999999999999,,,,,,0.3825,0.00515,10.1021/je700492k
c1fffd0c447245789a03733e2e735570,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.0503,,CC(C)O,Solvent,0.9497,,,,,,0.423,0.00555,10.1021/je700492k
20b16f573ab94cfa8fc291bc100daccd,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.1501,,CC(C)O,Solvent,0.8499,,,,,,1.0332,0.0114,10.1021/je700492k
7f9582b5658e4753a3c68436eb1fb043,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.2502,,CC(C)O,Solvent,0.7498,,,,,,1.4407,0.0155,10.1021/je700492k
4d1df04daad5480ea89b6a596bdaf2d3,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.3499,,CC(C)O,Solvent,0.6501,,,,,,1.6863,0.01805,10.1021/je700492k
46aade07f0f4479c8727c46f054821fd,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.3997,,CC(C)O,Solvent,0.6003000000000001,,,,,,1.7627,0.01885,10.1021/je700492k
4dbc67928d3c470d84024cef56197435,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.4498,,CC(C)O,Solvent,0.5502,,,,,,1.8065,0.0193,10.1021/je700492k
abd001bc6e854b858c5932c80a888394,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5001,,CC(C)O,Solvent,0.4999,,,,,,1.8226,0.01945,10.1021/je700492k
7956f81db2a4435fb172d6cb16432aa2,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5507,,CC(C)O,Solvent,0.4493,,,,,,1.806,0.0193,10.1021/je700492k
deda38546e484bce81dc54e715d3c1a2,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6,,CC(C)O,Solvent,0.4,,,,,,1.7591,0.0188,10.1021/je700492k
dd40a58d90f64690b7e6765f7348561d,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6493,,CC(C)O,Solvent,0.3507,,,,,,1.682,0.018,10.1021/je700492k
4bb0bdce90cb451d90bffdc8547ea8d8,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.7,,CC(C)O,Solvent,0.3,,,,,,1.5711,0.01685,10.1021/je700492k
20159d2127184e92b18e9a3623d8a9e3,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.7999,,CC(C)O,Solvent,0.2000999999999999,,,,,,1.238,0.0134,10.1021/je700492k
10fec34175934cf6a823563178c1ca57,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.8503,,CC(C)O,Solvent,0.1497,,,,,,0.9972,0.0111,10.1021/je700492k
47bfcf419860471499c9b104ff361a7a,313.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.9504,,CC(C)O,Solvent,0.0495999999999999,,,,,,0.3908,0.00525,10.1021/je700492k
c48be58b7ca44601973bedf5259824ba,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.0503,,CC(C)O,Solvent,0.9497,,,,,,0.4308,0.00575,10.1021/je700492k
e9b830594b2e43e3b7ab2f1f334136ab,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.1501,,CC(C)O,Solvent,0.8499,,,,,,1.0951,0.01205,10.1021/je700492k
511e9e16da0a45499725c0150d59f5b1,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.2502,,CC(C)O,Solvent,0.7498,,,,,,1.5256,0.0164,10.1021/je700492k
ef8dc62fc8c04e4888323a23736bfd69,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.3499,,CC(C)O,Solvent,0.6501,,,,,,1.7977,0.01925,10.1021/je700492k
b5fe8a12067d4597a74e6d21a110da81,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.3997,,CC(C)O,Solvent,0.6003000000000001,,,,,,1.8738,0.02,10.1021/je700492k
862e5ea9c3eb4432a3748ae5ec3d4607,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.4498,,CC(C)O,Solvent,0.5502,,,,,,1.9216,0.0205,10.1021/je700492k
b97a77cfef334b0b95bafd4dfdc5ed4c,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5001,,CC(C)O,Solvent,0.4999,,,,,,1.9316,0.0206,10.1021/je700492k
0e7c8f60d3284ba3b3a406e867599372,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.5507,,CC(C)O,Solvent,0.4493,,,,,,1.9117,0.0204,10.1021/je700492k
3e0833bfea724458aefc7fb812eb2bd8,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6,,CC(C)O,Solvent,0.4,,,,,,1.8579,0.01985,10.1021/je700492k
601c63a795204127a2cdae748d151f78,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.6493,,CC(C)O,Solvent,0.3507,,,,,,1.7673,0.0189,10.1021/je700492k
bb78542eb1a34be793e4e2cb9c682cf3,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.7,,CC(C)O,Solvent,0.3,,,,,,1.6427,0.01765,10.1021/je700492k
443aae05f650401ab40c5f2628518c15,328.15,100.0,Liquid,2,CC(=O)CC(C)=O,Solvent,0.7999,,CC(C)O,Solvent,0.2000999999999999,,,,,,1.2767,0.0138,10.1021/je700492k
